09:02:56.666 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
09:02:56.667 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:02:56.671 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:02:56.710 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:02:56.710 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:02:56.713 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 600000ms
09:02:56.803 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@57a1b2e8{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:02:56.803 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1130ms
09:03:00.376 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/lista-notas] has not been mapped in Spark for Accept: [text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7]
09:03:00.464 [qtp232244491-20] INFO  spark.http.matching.MatcherFilter - The requested route [/lista-notas] has not been mapped in Spark for Accept: [text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7]
09:03:00.606 [qtp232244491-24] INFO  spark.http.matching.MatcherFilter - The requested route [/lista-notas] has not been mapped in Spark for Accept: [text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7]
09:03:08.755 [qtp232244491-25] INFO  spark.http.matching.MatcherFilter - The requested route [/lista-reservas] has not been mapped in Spark for Accept: [text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7]
09:03:11.933 [qtp232244491-25] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:03:22.861 [qtp232244491-25] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:03:48.413 [main] INFO  Main - ARRANCANDO APLICACION
09:03:48.443 [main] INFO  spark.staticfiles.StaticFilesConfiguration - StaticResourceHandler configured with folder = /public
09:03:48.574 [Thread-0] INFO  org.eclipse.jetty.util.log - Logging initialized @863ms to org.eclipse.jetty.util.log.Slf4jLog
09:03:48.643 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
09:03:48.643 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:03:48.646 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:03:48.678 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:03:48.679 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:03:48.682 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 660000ms
09:03:48.784 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@57a1b2e8{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:03:48.784 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1076ms
09:03:52.395 [qtp232244491-20] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:03:53.520 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:04.225 [main] INFO  Main - ARRANCANDO APLICACION
09:05:04.259 [main] INFO  spark.staticfiles.StaticFilesConfiguration - StaticResourceHandler configured with folder = /public
09:05:04.392 [Thread-0] INFO  org.eclipse.jetty.util.log - Logging initialized @969ms to org.eclipse.jetty.util.log.Slf4jLog
09:05:04.476 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
09:05:04.476 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:05:04.479 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:05:04.511 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:05:04.511 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:05:04.514 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 660000ms
09:05:04.604 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@57a1b2e8{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:05:04.604 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1186ms
09:05:07.267 [qtp232244491-20] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:05:07.800 [qtp232244491-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
